datetime;(('bus_gen', 'storage'), 'flow');(('storage', '0'), 'delta');(('storage', '0'), 'delta_out');(('storage', '1'), 'delta');(('storage', '1'), 'delta_out');(('storage', '2'), 'delta');(('storage', '2'), 'delta_out');P_in;P_in_stor;P_out;P_out_stor;(('storage', 'None'), 'Y_p_in');(('storage', 'None'), 'Y_p_out');soc;(('storage', 'bus_dem'), 'flow');eta_in;eta_out
2021-12-11 14:00:00;105.90990000000001;0.0;1.0;0.0;0.0;1.0;0.0;105.90990000000001;87.72030000002144;0.0;0.0;1.0;0.0;339.6214079791316;0.0;0.8282540159137288;
2021-12-11 15:00:00;105.90990000000001;0.0;1.0;0.0;0.0;1.0;0.0;105.90990000000001;87.72030000002144;0.0;0.0;1.0;0.0;427.34170797915306;0.0;0.8282540159137288;
2021-12-11 16:00:00;105.90990000000001;0.0;1.0;0.0;0.0;1.0;0.0;105.90990000000001;87.72030000002144;0.0;0.0;1.0;0.0;515.0620079791745;0.0;0.8282540159137288;
2021-12-11 17:00:00;68.86724237499992;0.0;1.0;1.0;0.0;0.0;0.0;68.86724237499992;56.07601590275563;0.0;0.0;1.0;0.0;571.1380238819302;0.0;0.8142625429577569;
2021-12-11 18:00:00;15.900000000000006;1.0;1.0;0.0;0.0;0.0;0.0;15.900000000000006;10.827900000000007;0.0;0.0;1.0;0.0;581.9659238819302;0.0;0.6810000000000002;
2021-12-11 19:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;581.9659238819302;0.0;;
2021-12-11 20:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;75.94634987500001;87.59770618533376;0.0;1.0;494.3682176965964;75.94634987500001;;0.8669901665497662
2021-12-11 21:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;71.43400962500002;83.04288776438813;0.0;1.0;411.32532993220826;71.43400962500002;;0.8602062325635257
2021-12-11 22:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;411.32532993220826;0.0;;
2021-12-11 23:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;411.32532993220826;0.0;;
2021-12-12 00:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;411.32532993220826;0.0;;
2021-12-12 01:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;411.32532993220826;0.0;;
2021-12-12 02:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;411.32532993220826;0.0;;
2021-12-12 03:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;411.32532993220826;0.0;;
2021-12-12 04:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;411.32532993220826;0.0;;
2021-12-12 05:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;411.32532993220826;0.0;;
2021-12-12 06:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;62.90356200000005;74.43213639623457;0.0;1.0;336.8931935359737;62.90356200000005;;0.8451129451012542
2021-12-12 07:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;336.8931935359737;0.0;;
2021-12-12 08:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;35.92091812500004;47.195483892543905;0.0;1.0;289.6977096434298;35.92091812500004;;0.7611092240686814
2021-12-12 09:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;289.6977096434298;0.0;;
2021-12-12 10:00:00;62.740498499999994;0.0;1.0;1.0;0.0;0.0;0.0;62.740498499999994;50.84214673131955;0.0;0.0;1.0;0.0;340.5398563747493;0.0;0.8103561168121665;
2021-12-12 11:00:00;105.90990000000001;0.0;1.0;0.0;0.0;1.0;0.0;105.90990000000001;87.72030000002144;0.0;0.0;1.0;0.0;428.26015637477076;0.0;0.8282540159137288;
2021-12-12 12:00:00;105.90990000000001;0.0;1.0;0.0;0.0;1.0;0.0;105.90990000000001;87.72030000002144;0.0;0.0;1.0;0.0;515.9804563747922;0.0;0.8282540159137288;
2021-12-12 13:00:00;105.90990000000001;0.0;1.0;0.0;0.0;1.0;0.0;105.90990000000001;87.72030000002144;0.0;0.0;1.0;0.0;603.7007563748136;0.0;0.8282540159137288;
2021-12-12 14:00:00;105.90990000000001;0.0;1.0;0.0;0.0;1.0;0.0;105.90990000000001;87.72030000002144;0.0;0.0;1.0;0.0;691.4210563748351;0.0;0.8282540159137288;
2021-12-12 15:00:00;105.90990000000001;0.0;1.0;0.0;0.0;1.0;0.0;105.90990000000001;87.72030000002144;0.0;0.0;1.0;0.0;779.1413563748565;0.0;0.8282540159137288;
2021-12-12 16:00:00;105.90990000000001;0.0;1.0;0.0;0.0;1.0;0.0;105.90990000000001;87.72030000002144;0.0;0.0;1.0;0.0;866.861656374878;0.0;0.8282540159137288;
2021-12-12 17:00:00;105.90990000000001;0.0;1.0;0.0;0.0;1.0;0.0;105.90990000000001;87.72030000002144;0.0;0.0;1.0;0.0;954.5819563748994;0.0;0.8282540159137288;
2021-12-12 18:00:00;105.90990000000001;0.0;1.0;0.0;0.0;1.0;0.0;105.90990000000001;87.72030000002144;0.0;0.0;1.0;0.0;1042.302256374921;0.0;0.8282540159137288;
2021-12-12 19:00:00;65.49016174999997;0.0;1.0;1.0;0.0;0.0;0.0;65.49016174999997;53.19109064175938;0.0;0.0;1.0;0.0;1095.4933470166802;0.0;0.8121997139785565;
2021-12-12 20:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1095.4933470166802;0.0;;
2021-12-12 21:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1095.4933470166802;0.0;;
2021-12-12 22:00:00;24.57035287499997;0.0;1.0;1.0;0.0;0.0;0.0;24.57035287499997;18.234687935612058;0.0;0.0;1.0;0.0;1113.7280349522923;0.0;0.7421418824703013;
2021-12-12 23:00:00;51.783564499999954;0.0;1.0;1.0;0.0;0.0;0.0;51.783564499999954;41.48201021409641;0.0;0.0;1.0;0.0;1155.2100451663887;0.0;0.8010651760771789;
2021-12-13 00:00:00;51.957115499999986;0.0;1.0;1.0;0.0;0.0;0.0;51.957115499999986;41.63026893799681;0.0;0.0;1.0;0.0;1196.8403141043855;0.0;0.8012428815067076;
2021-12-13 01:00:00;38.34853262499999;0.0;1.0;1.0;0.0;0.0;0.0;38.34853262499999;30.004918861420236;0.0;0.0;1.0;0.0;1226.8452329658057;0.0;0.7824267790069124;
