datetime;(('bus_gen', 'storage'), 'flow');(('storage', '0'), 'delta');(('storage', '0'), 'delta_out');(('storage', '1'), 'delta');(('storage', '1'), 'delta_out');P_in;P_in_stor;P_out;P_out_stor;(('storage', 'None'), 'Y_p_in');(('storage', 'None'), 'Y_p_out');soc;(('storage', 'bus_dem'), 'flow');eta_in;eta_out
2021-12-12 22:00:00;24.57035287499997;0.0;1.0;1.0;0.0;24.57035287499997;18.926744681944026;0.0;0.0;1.0;0.0;1047.2540755846178;0.0;0.7703082156871159;
2021-12-12 23:00:00;51.783564499999954;0.0;1.0;1.0;0.0;51.783564499999954;41.25210940682834;0.0;0.0;1.0;0.0;1088.5061849914462;0.0;0.7966255279091182;
2021-12-13 00:00:00;51.957115499999986;0.0;1.0;1.0;0.0;51.957115499999986;41.3944883890213;0.0;0.0;1.0;0.0;1129.9006733804674;0.0;0.7967048976962801;
2021-12-13 01:00:00;38.34853262499999;0.0;1.0;1.0;0.0;38.34853262499999;30.230184070229235;0.0;0.0;1.0;0.0;1160.1308574506966;0.0;0.7883009335935248;
2021-12-13 02:00:00;15.900000000000006;0.0;1.0;1.0;0.0;15.900000000000006;11.813700000000004;0.0;0.0;1.0;0.0;1171.9445574506965;0.0;0.743;
2021-12-13 03:00:00;15.9;1.0;1.0;0.0;0.0;15.9;11.8137;0.0;0.0;1.0;0.0;1183.7582574506964;0.0;0.743;
2021-12-13 04:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1183.7582574506964;0.0;;
2021-12-13 05:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1183.7582574506964;0.0;;
2021-12-13 06:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;47.19812250000004;57.848631133430096;0.0;1.0;1125.9096263172664;47.19812250000004;;0.8158900491722224
2021-12-13 07:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1125.9096263172664;0.0;;
